POGÓRZE CIĘŻKOWICKIE - BW.01;Trzemeska Góra (390 m);13;11;BZ niebieski;z Ryglic przez Las Tuchowski
POGÓRZE CIĘŻKOWICKIE - BW.01;Kokocz (434 m);8;7;BZ;z Zalesowej
POGÓRZE CIĘŻKOWICKIE - BW.01;Kokocz (434 m);4;2;BZ;ze Zwiernika
POGÓRZE CIĘŻKOWICKIE - BW.01;Kokocz (434 m);12;10;BZ;z Pilzna
POGÓRZE CIĘŻKOWICKIE - BW.01;Gilowa Góra (506 m);7;7;żółty;z Ostrego Kamienia (527 m)
POGÓRZE CIĘŻKOWICKIE - BW.01;Gilowa Góra (506 m);11;10;BZ;z Kokocza (434 m)
POGÓRZE CIĘŻKOWICKIE - BW.01;Gilowa Góra (506 m);7;6;BZ żółty;z Jodłowej Górnej
POGÓRZE CIĘŻKOWICKIE - BW.01;Liwocz (562 m);17;16;żółty;z Gilowej Góry (506 m)
POGÓRZE CIĘŻKOWICKIE - BW.01;Liwocz (562 m);7;4;BZ;z Brzyski
POGÓRZE CIĘŻKOWICKIE - BW.01;Liwocz (562 m);12;9;żółty;z Kołaczyc
POGÓRZE CIĘŻKOWICKIE - BW.01;Liwocz (562 m);8;6;zielony;z Jabłonicy
POGÓRZE CIĘŻKOWICKIE - BW.01;Ostry Kamień (527 m);8;6;niebieski;z Ryglic
POGÓRZE CIĘŻKOWICKIE - BW.01;Ostry Kamień (527 m);6;4;niebieski;z Żurowej
POGÓRZE CIĘŻKOWICKIE - BW.01;Ostry Kamień (527 m);5;5;żółty;z Bacówki Brzanka (508 m)
POGÓRZE CIĘŻKOWICKIE - BW.01;Bacówka Brzanka (508 m);10;7;niebieskiżółty;z Tuchowa
POGÓRZE CIĘŻKOWICKIE - BW.01;Bacówka Brzanka (508 m);9;6;niebieskiżółty;z Ryglic
POGÓRZE CIĘŻKOWICKIE - BW.01;Bacówka Brzanka (508 m);4;3;BZ żółty;Schronisko na Brzance - Przełęcz nad Olszynami
POGÓRZE CIĘŻKOWICKIE - BW.01;Bacówka Brzanka (508 m);8;6;niebieski;z Rzepiennika Biskupiego
POGÓRZE CIĘŻKOWICKIE - BW.01;Bacówka Brzanka (508 m);4;3;niebieski;z Jodłówki Tuchowskiej
POGÓRZE CIĘŻKOWICKIE - BW.01;Bacówka Brzanka (508 m);4;3;żółty;z Polany Morgi
POGÓRZE CIĘŻKOWICKIE - BW.01;Polana Morgi;5;4;żółty;ze Schroniska na Brzance
POGÓRZE CIĘŻKOWICKIE - BW.01;Polana Morgi;5;3;BZ;z Lubaszowej (PKP)
POGÓRZE CIĘŻKOWICKIE - BW.01;Polana Morgi;4;3;żółty;z Nosalowej (365 m)
POGÓRZE CIĘŻKOWICKIE - BW.01;Nosalowa (365 m);8;7;niebieski;z Gromnika
POGÓRZE CIĘŻKOWICKIE - BW.01;Nosalowa (365 m);4;3;żółty;z Siedlisk
POGÓRZE CIĘŻKOWICKIE - BW.01;Rzepiennik Biskupi;7;6;BZ;z Rzepiennika Suchego
POGÓRZE CIĘŻKOWICKIE - BW.01;Rzepiennik Biskupi;9;8;niebieskiBZ;ze Skamieniałego Miasta
POGÓRZE CIĘŻKOWICKIE - BW.01;Skamieniałe Miasto;4;3;czarny;z Ciężkowic
POGÓRZE CIĘŻKOWICKIE - BW.01;Skamieniałe Miasto;4;4;niebieski;ze Skały Grunwald
POGÓRZE CIĘŻKOWICKIE - BW.01;Staszkówka;6;6;czarnyBZ;z Ciężkowic
POGÓRZE CIĘŻKOWICKIE - BW.01;Staszkówka;4;4;BZ;z Pławnej
POGÓRZE CIĘŻKOWICKIE - BW.01;Pustki (446 m);3;2;BZ;z Łużnej
POGÓRZE CIĘŻKOWICKIE - BW.01;Pustki (446 m);6;5;BZ;z Szalowej
POGÓRZE CIĘŻKOWICKIE - BW.01;Pustki (446 m);4;3;BZ;z Woli Łużańskiej
POGÓRZE CIĘŻKOWICKIE - BW.01;Łysa Góra (441 m);6;4;niebieski;z Gorlic
POGÓRZE CIĘŻKOWICKIE - BW.01;Łysa Góra (441 m);7;6;BZ;z Woli Łużańskiej
POGÓRZE CIĘŻKOWICKIE - BW.01;Bucze (585 m);6;4;niebieski;Łysej Góry (441 m)
POGÓRZE CIĘŻKOWICKIE - BW.01;Bucze (585 m);5;3;BZ niebieski;z Szalowej
POGÓRZE CIĘŻKOWICKIE - BW.01;Bucze (585 m);11;10;zielony;Bobowa - Szalowa
POGÓRZE CIĘŻKOWICKIE - BW.01;Maślana Góra (753 m);12;7;zielony;ze Stróża
POGÓRZE CIĘŻKOWICKIE - BW.01;Maślana Góra (753 m);10;6;BZ zielony;z Szalowej
POGÓRZE CIĘŻKOWICKIE - BW.01;Maślana Góra (753 m);9;5;zielony;z Szymbarku
POGÓRZE PRZEMYSKIE - BW.05;Jasmanice;6;6;czarny;z Łapajówki
POGÓRZE PRZEMYSKIE - BW.05;Jasmanice;6;6;czarny;z Łuczyc
POGÓRZE PRZEMYSKIE - BW.05;Jasmanice;8;8;czarny;Grochowce - Łuczyce
POGÓRZE PRZEMYSKIE - BW.05;Wapienica (394 m);7;6;czarny;z Grochowca
POGÓRZE PRZEMYSKIE - BW.05;Wapienica (394 m);8;6;czerwony;z Przemyśla
POGÓRZE PRZEMYSKIE - BW.05;Wapienica (394 m);7;6;czarny;z Dybawki
POGÓRZE PRZEMYSKIE - BW.05;Wapienica (394 m);10;9;czerwony;z Brylińcyc
POGÓRZE PRZEMYSKIE - BW.05;Wapienica (394 m);7;6;niebiesk BZ;Krasiczyn - Dybawka
POGÓRZE PRZEMYSKIE - BW.05;Żurawica;4;4;BZ czarny;z Bolestraszyc
POGÓRZE PRZEMYSKIE - BW.05;Żurawica;11;10;czarny;z Bażantarii
POGÓRZE PRZEMYSKIE - BW.05;Żurawica;10;9;czarny;Końkowice - Bażantaria
POGÓRZE PRZEMYSKIE - BW.05;Kaczmarowa (407 m);7;5;zielony;z Łętowni
POGÓRZE PRZEMYSKIE - BW.05;Kaczmarowa (407 m);6;4;BZ zielony;z Wapowcy
POGÓRZE PRZEMYSKIE - BW.05;Kaczmarowa (407 m);8;6;BZ zielony;z Wapowcy przez przełom Holubki
POGÓRZE PRZEMYSKIE - BW.05;Bukowy Garb (428 m);4;4;zielony;z Kaczmarowej
POGÓRZE PRZEMYSKIE - BW.05;Bukowy Garb (428 m);8;6;BZ zielony;z Holubki
POGÓRZE PRZEMYSKIE - BW.05;Bukowy Garb (428 m);7;5;BZ zielony;z Rzeczpola
POGÓRZE PRZEMYSKIE - BW.05;Bukowy Garb (428 m);3;2;BZ zielony;ze Średniej
POGÓRZE PRZEMYSKIE - BW.05;Bukowy Garb (428 m);7;7;zielony;z Helusza
POGÓRZE PRZEMYSKIE - BW.05;kota nad Nienadową ( m);10;8;żółtyzielony;z Pruchnika
POGÓRZE PRZEMYSKIE - BW.05;kota nad Nienadową ( m);6;5;zielony;z Helusza
POGÓRZE PRZEMYSKIE - BW.05;kota nad Nienadową ( m);9;7;żółtyzielony;z Dubiecka
POGÓRZE PRZEMYSKIE - BW.05;kota nad Nienadową ( m);11;11;zielony;z Kopcy ( m)
POGÓRZE PRZEMYSKIE - BW.05;kota nad Nienadową ( m);9;9;żółty;Nienadowa - Pruchnik
POGÓRZE PRZEMYSKIE - BW.05;kota nad Nienadową ( m);10;8;BZ;Dubiecko - Kopce ( m)
POGÓRZE PRZEMYSKIE - BW.05;Kopce ( m);11;11;zielony;z kota nad Nienadową
POGÓRZE PRZEMYSKIE - BW.05;Kopce ( m);10;10;zielony;z koty nad Kosztową i Laskówką ( m)
POGÓRZE PRZEMYSKIE - BW.05;Kopce ( m);10;8;BZ;z Dubiecka
POGÓRZE PRZEMYSKIE - BW.05;Kopce ( m);3;2;BZ zielony;ze Średniej
POGÓRZE PRZEMYSKIE - BW.05;Kopce ( m);7;7;zielony;z Helusza
POGÓRZE PRZEMYSKIE - BW.05;kota nad Kosztową i Laskówką ( m);10;10;BZ;z Kopcy ( m)
POGÓRZE PRZEMYSKIE - BW.05;kota nad Kosztową i Laskówką ( m);5;4;BZ;z Jawornika Polskiego
POGÓRZE PRZEMYSKIE - BW.05;kota nad Kosztową i Laskówką ( m);5;4;BZ;ze Szklar (BW.04)
POGÓRZE PRZEMYSKIE - BW.05;kota nad Kosztową i Laskówką ( m);7;5;BZ;z Bachórza
POGÓRZE PRZEMYSKIE - BW.05;Dynów;4;4;niebieski;Bachurza
POGÓRZE PRZEMYSKIE - BW.05;Dynów;22;21;BZ niebieski;z Dubiecka
POGÓRZE PRZEMYSKIE - BW.05;Bosaczka (455 m);18;16;niebieskiBZ;z Dynowa
POGÓRZE PRZEMYSKIE - BW.05;Bosaczka (455 m);7;5;BZ niebieskiBZ;z Rzeczki
POGÓRZE PRZEMYSKIE - BW.05;Bosaczka (455 m);13;11;niebieskiBZ;z Huty Brzuskiej
POGÓRZE PRZEMYSKIE - BW.05;Olszany;13;12;niebieskiBZ;z Huty Brzuskiej
POGÓRZE PRZEMYSKIE - BW.05;Olszany;5;5;niebieskiBZ;z Krasiczyna
POGÓRZE PRZEMYSKIE - BW.05;Czerteż (511 m);11;10;BZ niebieski;z Bosaczki (455 m)
POGÓRZE PRZEMYSKIE - BW.05;Czerteż (511 m);9;7;BZ;z Dobrej
POGÓRZE PRZEMYSKIE - BW.05;Czerteż (511 m);3;2;BZ;z Brzezawy
POGÓRZE PRZEMYSKIE - BW.05;Czerteż (511 m);12;9;BZ;z Jabłonicy Ruskiej
POGÓRZE PRZEMYSKIE - BW.05;Czerteż (511 m);4;2;BZ;z Borownicy
POGÓRZE PRZEMYSKIE - BW.05;Gródek (582 m);10;9;BZ;z Czerteża (511 m)
POGÓRZE PRZEMYSKIE - BW.05;Gródek (582 m);8;6;BZ;z Leszczawy Dolnej
POGÓRZE PRZEMYSKIE - BW.05;Gródek (582 m);6;4;BZ;z Kuźminy
POGÓRZE PRZEMYSKIE - BW.05;Gródek (582 m);13;10;BZ;z Tyrawy Wołoskiej
POGÓRZE PRZEMYSKIE - BW.05;Gródek (582 m);4;3;BZ;z Ostrego Działu
POGÓRZE PRZEMYSKIE - BW.05;Ostry Dział (416 m);7;6;BZ;z Dobrej
POGÓRZE PRZEMYSKIE - BW.05;Ostry Dział (416 m);8;7;BZ;z Mrzygłoda
POGÓRZE PRZEMYSKIE - BW.05;Orli Kamień (518 m);6;4;BZ czerwony;z Lisznej
POGÓRZE PRZEMYSKIE - BW.05;Orli Kamień (518 m);8;6;czerwony;z Sanoka (BW.02)
POGÓRZE PRZEMYSKIE - BW.05;Orli Kamień (518 m);8;6;żółty;z Sanoka (BW.02)
POGÓRZE PRZEMYSKIE - BW.05;Orli Kamień (518 m);7;5;BZ czerwony;z Międzybrodzia
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (zachód) (667 m);10;6;BZ czerwony;z Tylawy Solnej
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (zachód) (667 m);11;7;BZ czerwony;z Mrzygłoda
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (zachód) (667 m);10;6;BZ czerwony;z Lisznej
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (zachód) (667 m);8;6;czerwony;z Orlego Kamienia (518 m)
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (zachód) (667 m);13;9;BZ zielonyczerwony;z Sanoka (BW.02) przez Granicka (575 m)
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (zachód) (667 m);8;6;BZ zielonyczerwony;z Załuża (PKP) przez Granicka (575 m)
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (wschód) (668 m);7;7;czerwony;ze Słonnego Wierchu (zachód) (667 m)
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (wschód) (668 m);9;6;BZ zielonyczerwony;z Załuża (PKP)
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (wschód) (668 m);10;6;BZ zielonyczerwony;z Leska - Łukawica (PKP)
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (wschód) (668 m);7;4;BZ czerwony;z Bezmiechowy Górnej
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (wschód) (668 m);15;12;BZ czerwony;z Olszanicy
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (wschód) (668 m);14;11;BZ czerwony;z Wańkowej
POGÓRZE PRZEMYSKIE - BW.05;Słonny Wierch (wschód) (668 m);13;10;czerwony;z Zawadki
POGÓRZE PRZEMYSKIE - BW.05;Czarny Dział ( m);5;4;BZ;z Bezmiechowy Górnej
POGÓRZE PRZEMYSKIE - BW.05;Czarny Dział ( m);8;7;BZ;z Leska - Łukawica (PKP)
POGÓRZE PRZEMYSKIE - BW.05;Czarny Dział ( m);5;4;BZ;z Uherca Mineralne (PKP)
POGÓRZE PRZEMYSKIE - BW.05;Czulnia (576 m);8;6;zielony;z Leska
POGÓRZE PRZEMYSKIE - BW.05;Czulnia (576 m);7;5;zielonyBZ;z Myczkowiec przez Trzy Kopce (466 m)
POGÓRZE PRZEMYSKIE - BW.05;Czulnia (576 m);14;12;zielony;z Myczkowa przez Bereźnicę Niżną (BW.03)
POGÓRZE PRZEMYSKIE - BW.05;Czulnia (576 m);7;5;BZ;z Hoczewa (BW.03)
POGÓRZE PRZEMYSKIE - BW.05;Poręba Wysoka (618 m);6;4;czerwony;z Zawadki
POGÓRZE PRZEMYSKIE - BW.05;Poręba Wysoka (618 m);6;4;BZ czerwony;z Kuźminy
POGÓRZE PRZEMYSKIE - BW.05;Poręba Wysoka (618 m);6;5;czerwony;z Leszczowej Górnej
POGÓRZE PRZEMYSKIE - BW.05;Roztoka;3;2;czerwonyBZ;Poręby Wysokiej (618 m)
POGÓRZE PRZEMYSKIE - BW.05;Roztoka;3;3;BZ;z Leszczowej Górnej
POGÓRZE PRZEMYSKIE - BW.05;Roztoka;9;9;czerwony;Leszczowa Górna - Bircza
POGÓRZE PRZEMYSKIE - BW.05;Szybenica (496 m);11;10;niebieski;z Wapienicy (394 m)
POGÓRZE PRZEMYSKIE - BW.05;Szybenica (496 m);7;5;BZ niebieski;z Fredropola
POGÓRZE PRZEMYSKIE - BW.05;Szybenica (496 m);8;6;niebieski;z Huwnik
POGÓRZE PRZEMYSKIE - BW.05;Szybenica (496 m);6;4;BZ niebieski;z Brylińc
POGÓRZE PRZEMYSKIE - BW.05;Szybenica (496 m);5;4;niebieski;Huwniki - Kalwaria Pacławcka
POGÓRZE PRZEMYSKIE - BW.05;Kopystańka (541 m);7;5;czerwony;z Brylińc
POGÓRZE PRZEMYSKIE - BW.05;Kopystańka (541 m);9;8;BZ czerwony;z Mordowni (PKS)
POGÓRZE PRZEMYSKIE - BW.05;Kopystańka (541 m);5;3;czerwony;z Kopystańki Zachodniej (504 m)
POGÓRZE PRZEMYSKIE - BW.05;Kopystańka (541 m);7;4;żółty;z Rybotycz
POGÓRZE PRZEMYSKIE - BW.05;Kopystańka Zachodnia (504 m);10;9;czerwony;z Bircza
POGÓRZE PRZEMYSKIE - BW.05;Kopystańka Zachodnia (504 m);6;5;czerwony BZ;z Rybotycz przez Posadę Rybotycką
POGÓRZE PRZEMYSKIE - BW.05;Suchy Obycz (618 m);13;11;żółty;z Rybotycz
POGÓRZE PRZEMYSKIE - BW.05;Suchy Obycz (618 m);13;10;niebieski;z Kalwarii Pacławskiej
POGÓRZE PRZEMYSKIE - BW.05;Suchy Obycz (618 m);9;8;BZ niebieski;z Na Opalonego (570 m)
POGÓRZE PRZEMYSKIE - BW.05;Na Opalonym (570 m);29;26;czerwonyzielonyBZ;z Birczy
POGÓRZE PRZEMYSKIE - BW.05;Na Opalonym (570 m);6;4;BZ;z Wojtkówki
POGÓRZE PRZEMYSKIE - BW.05;Truszowskie (677 m);14;12;czerwonyBZ;z Roztoki
POGÓRZE PRZEMYSKIE - BW.05;Truszowskie (677 m);5;3;BZ;z Wojtkówki
POGÓRZE PRZEMYSKIE - BW.05;Truszowskie (677 m);7;4;niebieskiBZ;z Jareczkowej Górnej
POGÓRZE PRZEMYSKIE - BW.05;Truszowskie (677 m);6;4;BZ;z Ropienki Dolnej
POGÓRZE PRZEMYSKIE - BW.05;Brańcowa (677 m);5;4;BZ niebieski;z Truszkowskie (677)
POGÓRZE PRZEMYSKIE - BW.05;Brańcowa (677 m);10;9;BZ;z Krościenka
POGÓRZE PRZEMYSKIE - BW.05;Kamienna Laworta (769 m);10;9;BZ;z Brańcowej (677 m)
POGÓRZE PRZEMYSKIE - BW.05;Kamienna Laworta (769 m);8;7;BZ;z Ostrego Działu (723 m)
POGÓRZE PRZEMYSKIE - BW.05;Kamienna Laworta (769 m);10;7;BZ;z Ustjanowej (PKP)
POGÓRZE PRZEMYSKIE - BW.05;Kamienna Laworta (769 m);4;3;BZ niebieski;z Małego Króla (642 m)
POGÓRZE PRZEMYSKIE - BW.05;Kamienna Laworta (769 m);7;4;niebieski;z Ustrzyk Dolnych
POGÓRZE PRZEMYSKIE - BW.05;Kamienna Laworta (769 m);14;14;BZ niebieski;Kamienna Laworta (769 m) - Wielki Król (732 m) Mały Król (642 m) -
Ustrzyki Górne - Kamienna Laworta
POGÓRZE PRZEMYSKIE - BW.05;Ostry Dział (723 m);8;5;BZ;z Olszanicy
POGÓRZE PRZEMYSKIE - BW.05;Ostry Dział (723 m);4;2;BZ;z Dziwiacza Dolnego
POGÓRZE PRZEMYSKIE - BW.05;Ostry Dział (723 m);11;9;BZ;z Ustjanowej (PKP)
POGÓRZE ROŻNOWSKIE - BZ.12;Przełęcz Pod Kobylnicą;17;13;czerwony;z Nowego Sącza
POGÓRZE ROŻNOWSKIE - BZ.12;Przełęcz Pod Kobylnicą;6;4;BZ czerwony;z Gródka nad Dunajcem
POGÓRZE ROŻNOWSKIE - BZ.12;Przełęcz Pod Kobylnicą;5;3;BZ;z Przyrodnicy
POGÓRZE ROŻNOWSKIE - BZ.12;Przełęcz Pod Kobylnicą;2;1;BZczerwony;z Miłkowej
POGÓRZE ROŻNOWSKIE - BZ.12;Dział (455 m);2;1;BZ;z Gródka nad Dunajcem
POGÓRZE ROŻNOWSKIE - BZ.12;Dział (455 m);2;1;BZ;z Posiadowej
POGÓRZE ROŻNOWSKIE - BZ.12;Dział (455 m);5;4;czerwony;z Przełęczy Pod Kobylnicą
POGÓRZE ROŻNOWSKIE - BZ.12;Dział (455 m);3;2;niebieski;z Przyrodnicy
POGÓRZE ROŻNOWSKIE - BZ.12;Dział (455 m);3;2;niebieski;z Bartkowej
POGÓRZE ROŻNOWSKIE - BZ.12;Majdan (512 m);7;5;BZ żółty;z Gródka nad Dunajcem
POGÓRZE ROŻNOWSKIE - BZ.12;Majdan (512 m);7;5;BZ żółty;z Paleśnicy
POGÓRZE ROŻNOWSKIE - BZ.12;Majdan (512 m);6;3;niebieskiżółty;z Rożnowa
POGÓRZE ROŻNOWSKIE - BZ.12;Majdan (512 m);12;11;żółty;z Bacówki na Jamnej (490 m)
POGÓRZE ROŻNOWSKIE - BZ.12;Majdan (512 m);6;4;żółty;z Bartkowej
POGÓRZE ROŻNOWSKIE - BZ.12;Jodłowa (715 m);17;12;niebieski;z Nowego Sącza
POGÓRZE ROŻNOWSKIE - BZ.12;Jodłowa (715 m);5;2;BZ niebieski;z Mogilna
POGÓRZE ROŻNOWSKIE - BZ.12;Rosochatka (753 m);3;3;niebieski;z Jodłowej
POGÓRZE ROŻNOWSKIE - BZ.12;Rosochatka (753 m);9;6;BZ niebieski;z Krużlowej Wyżniej
POGÓRZE ROŻNOWSKIE - BZ.12;Rosochatka (753 m);7;4;niebieski;z Ptaszkowej (BW.02)
POGÓRZE ROŻNOWSKIE - BZ.12;Bukowiec (530 m);10;8;niebieskizielony;z Przyrodnicy
POGÓRZE ROŻNOWSKIE - BZ.12;Bukowiec (530 m);10;8;zielony;z Bobowej
POGÓRZE ROŻNOWSKIE - BZ.12;Bukowiec (530 m);8;6;BZ niebieski;z Podola Górowej
POGÓRZE ROŻNOWSKIE - BZ.12;Bukowiec (530 m);5;5;zielony;z Bacówki na Jamnej (490 m)
POGÓRZE ROŻNOWSKIE - BZ.12;Bukowiec (530 m);7;5;niebieski;z Siekierczyny
POGÓRZE ROŻNOWSKIE - BZ.12;Bukowiec (530 m);5;3;BZ zielony;z Falkowej (506 m)
POGÓRZE ROŻNOWSKIE - BZ.12;Bukowiec (530 m);6;5;BZ zielony;z Jasiennej
POGÓRZE ROŻNOWSKIE - BZ.12;Bruśnik;3;2;niebieski;z Falkowej
POGÓRZE ROŻNOWSKIE - BZ.12;Bruśnik;5;4;żółty;z Plawnej
POGÓRZE ROŻNOWSKIE - BZ.12;Bruśnik;8;7;niebieski;z Ciężkowic
POGÓRZE ROŻNOWSKIE - BZ.12;Bruśnik;8;6;BZ;Pławna - Staszówka (BW.01)
POGÓRZE ROŻNOWSKIE - BZ.12;Bacówka na Jamnej (490 m);5;3;czarny;z Olszowej
POGÓRZE ROŻNOWSKIE - BZ.12;Bacówka na Jamnej (490 m);8;6;żółty;z Suchej Góry (396 m)
POGÓRZE ROŻNOWSKIE - BZ.12;Bacówka na Jamnej (490 m);8;6;czerwony;z Jastrzębiej Górnej
POGÓRZE ROŻNOWSKIE - BZ.12;Bacówka na Jamnej (490 m);6;4;niebieski;z Siekierczyny
POGÓRZE ROŻNOWSKIE - BZ.12;Styr (460 m);2;1;zielony;z leśniczówki "Bodzantówka"
POGÓRZE ROŻNOWSKIE - BZ.12;Styr (460 m);4;3;BZ czarny;z Olszowej
POGÓRZE ROŻNOWSKIE - BZ.12;Styr (460 m);9;7;zielony;z Suchej Góry (396 m)
POGÓRZE ROŻNOWSKIE - BZ.12;Styr (460 m);2;2;BZ;Olszowa - Paleśnica
POGÓRZE ROŻNOWSKIE - BZ.12;Mogiła (478 m);15;12;BZ zielony;z Tropia
POGÓRZE ROŻNOWSKIE - BZ.12;Mogiła (478 m);12;9;zielony;z Czchowa (BZ.11)
POGÓRZE ROŻNOWSKIE - BZ.12;Mogiła (478 m);6;3;BZ zielony;z Filipowic
POGÓRZE ROŻNOWSKIE - BZ.12;Mogiła (478 m);8;5;BZ zielony;z leśniczówki "Bodzantówka"
POGÓRZE ROŻNOWSKIE - BZ.12;Mogiła (478 m);4;2;BZ zielony;z Borowej
POGÓRZE ROŻNOWSKIE - BZ.12;Sucha Góra (396 m);10;8;czarny;z Zakliczyna
POGÓRZE ROŻNOWSKIE - BZ.12;Sucha Góra (396 m);2;2;zielony;z Suchej Góry (pomnik AK)
POGÓRZE ROŻNOWSKIE - BZ.12;Sucha Góra (396 m);4;3;BZ żółty;z Jastrzębiej Górnej
POGÓRZE ROŻNOWSKIE - BZ.12;Sucha Góra (pomnik AK);5;4;BZ zielony;z Jastrzębiej Górnej
POGÓRZE ROŻNOWSKIE - BZ.12;Sucha Góra (pomnik AK);8;6;żółty;z Siemiechowa
POGÓRZE ROŻNOWSKIE - BZ.12;Sucha Góra (pomnik AK);11;9;zielony;z Gromnika
POGÓRZE ROŻNOWSKIE - BZ.12;Sucha Góra (pomnik AK);9;7;czerwonyBZ zielony;z Ciężkowic
POGÓRZE ROŻNOWSKIE - BZ.12;Wał (523 m);7;5;żółty;z Siemiechowa
POGÓRZE ROŻNOWSKIE - BZ.12;Wał (523 m);8;6;BZ żółty;z Lusławic
POGÓRZE ROŻNOWSKIE - BZ.12;Wał (523 m);6;4;BZ zielony;z Janowic Wielkich
POGÓRZE ROŻNOWSKIE - BZ.12;Wał (523 m);18;14;zielony;z Błonia
POGÓRZE ROŻNOWSKIE - BZ.12;Wał (523 m);9;7;żółty;z Łowczówka - Pleśna (PKP)
POGÓRZE ROŻNOWSKIE - BZ.12;Wał (523 m);12;10;niebieskiżółty;z Łowczowa
POGÓRZE ROŻNOWSKIE - BZ.12;Wał (523 m);10;7;BZ żółty;z Siedlisk
POGÓRZE ROŻNOWSKIE - BZ.12;Wał (523 m);11;8;zielony;z Gromnika
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Kałużówka;12;12;niebieski;z Dębicy
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Kałużówka;5;5;BZ zielony;z Jaworza
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Babia Góra (387 m) Wzgórza nad Warzycami;3;2;BZ;z Bieździadki
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Babia Góra (387 m) Wzgórza nad Warzycami;4;3;BZ niebieski;z Kowalowego
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Babia Góra (387 m) Wzgórza nad Warzycami;7;6;niebieski;z Warzyc
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Kota nad Gogołowem (454 m);11;10;BZ żółty;z Kołaczyc
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Kota nad Gogołowem (454 m);5;4;BZ żółty;z Lublicy
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Kota nad Gogołowem (454 m);3;2;żółty;z Gogołowa
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Klonowa Góra (534 m);9;7;żółty;z Koty nad Gogołowem
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Klonowa Góra (534 m);7;5;BZ niebieski;z Kamienicy Górnej
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Klonowa Góra (534 m);27;24;niebieski;z Dębicy
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Klonowa Góra (534 m);23;21;zielony;z Ropczyc
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Klonowa Góra (534 m);11;9;zielony;z Brzeziny
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Klonowa Góra (534 m);14;12;żółty;z Szufranowej
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Klonowa Góra (534 m);14;11;niebieski;z Wiśniowej
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Klonowa Góra (534 m);13;11;zielony;z Frysztaku
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Klonowa Góra (534 m);9;9;żółty;Szufranowa - Tropie
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Kamieniec (442 m);5;4;BZ;ze Szkodnej
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Kamieniec (442 m);9;7;BZ;z Wielopola Skrzyńskiego
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Kamieniec (442 m);3;3;BZ;z Pstrągowej Górnej
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Kamieniec (442 m);4;4;BZ;z Zawadki
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Czarnówka (592 m);3;2;BZ niebieski;z Oparówki
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Czarnówka (592 m);9;7;niebieski;z Wiśniowej
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Czarnówka (592 m);4;3;BZ niebieski;z Łęk Strzyżowskich
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Królewska Góra (554 m);14;13;niebieski;z Czarnówki (592 m)
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Królewska Góra (554 m);5;3;zielony;z Węglówki
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Królewska Góra (554 m);3;2;BZ zielony;z Czarnorzek
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Królewska Góra (554 m);4;4;czarnyniebieski;z Prządek
POGÓRZE STRZYŻOWSKO-DYNOWSKIE - BW.04;Królewska Góra (554 m);9;6;BZ zielony;z Korczyny
